id;wave;age;male;religiousity;eduyears;rural;nzeuro;highestqual;rightwing;attitudechr;attitudemus;attitudehin;attitudebud;attitudejew;attitudeath;threatchr;threatmus;threathin;threatbud;threatjew;threatath;sciencefaith;measuredbothyears;notreligious;weight;neg_ms;neg_hd;neg_bd;neg_ch;neg_jw;neg_ath;thr_ms;thr_hd;thr_bd;thr_ch;thr_jw;thr_ath;a_c;a_10c;edu;rw_s;r_s;edu_s
202;2019;29;Not Male;4;18,0;Not Rural;NA;7;NA;2;3;3;3;3;2;3;3;3;3;3;3;3;1;0;0,731895659813181;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-20,555469953775038;-2,0555469953775036;7;NA;-0,197859759896129;1,27504702043930052
203;2018;61;Not Male;3;17,0;Not Rural;NA;7;8;2;4;2;3;2;3;3;2;4;4;4;2;2;1;0;1,613668680007322;Somewhat negative;Somewhat positive;Neither negative nor positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not very threatening;Not threatening at all;3;11,444530046224962;1,1444530046224961;7;1,3257002738012613;-0,796559255182569;1,27504702043930052
203;2019;62;Not Male;2;17,0;Not Rural;NA;7;6;2;2;2;2;2;3;3;2;4;4;4;3;2;1;0;1,613668680007322;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not very threatening;Not threatening at all;2;12,444530046224962;1,2444530046224962;7;0,4275792549760240;-1,395258750469008;1,27504702043930052
204;2018;28;Male;7;17,0;Not Rural;1;6;7;3;4;3;3;NA;1;4;2;3;3;NA;4;5;1;1;1,551190780552727;Somewhat negative;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;NA;Very positive;Somewhat threatening;Not very threatening;Not very threatening;Not threatening at all;NA;1;-21,555469953775038;-2,1555469953775037;6;0,8766397643886427;1,598238725963189;0,85231911075218802
204;2019;29;Male;7;16,0;Not Rural;1;6;8;2;4;NA;NA;NA;1;4;2;NA;NA;NA;4;5;1;1;1,551190780552727;Somewhat negative;NA;NA;Somewhat positive;NA;Very positive;Somewhat threatening;NA;NA;Not threatening at all;NA;1;-20,555469953775038;-2,0555469953775036;6;1,3257002738012613;1,598238725963189;0,85231911075218802
205;2018;66;Male;6;17,0;Not Rural;1;7;2;2;2;2;2;2;2;3;3;3;3;3;3;5;1;1;1,127864099188864;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;16,444530046224962;1,6444530046224961;7;-1,3686627826744506;0,999539230676750;1,27504702043930052
205;2019;67;Male;6;20,0;Not Rural;1;7;2;2;2;2;2;2;2;4;4;4;4;4;4;5;1;1;1,127864099188864;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;17,444530046224962;1,7444530046224962;7;-1,3686627826744506;0,999539230676750;1,27504702043930052
206;2018;75;Male;5;15,0;Not Rural;1;7;3;2;3;3;3;2;3;4;3;4;4;4;4;3;1;1;1,172504940118062;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Not very threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;25,444530046224962;2,5444530046224960;7;-0,9196022732618320;0,400839735390310;1,27504702043930052
206;2019;76;Male;4;15,0;Not Rural;1;7;3;2;3;3;3;2;3;4;3;4;4;4;NA;5;1;1;1,172504940118062;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Not very threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;NA;26,444530046224962;2,6444530046224961;7;-0,9196022732618320;-0,197859759896129;1,27504702043930052
207;2018;40;Not Male;1;11,0;Not Rural;NA;4;0;1;1;1;1;1;1;4;4;4;4;4;4;1;1;0;3,810082981164508;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-9,555469953775038;-0,9555469953775038;4;-2,2667838014996882;-1,993958245755448;0,00686329137796273
207;2019;41;Not Male;2;NA;Not Rural;NA;1;0;1;1;1;1;1;2;4;4;4;4;4;4;1;1;0;3,810082981164508;Very positive;Very positive;Very positive;Very positive;Very positive;Somewhat positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-8,555469953775038;-0,8555469953775038;1;-2,2667838014996882;-1,395258750469008;-1,26132043768337510
208;2018;33;Not Male;6;17,0;Rural;1;7;2;4;3;2;1;3;3;2;3;4;NA;NA;NA;4;1;1;3,660081744171439;Neither negative nor positive;Somewhat positive;Very positive;Somewhat negative;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not threatening at all;NA;Somewhat threatening;NA;NA;-16,555469953775038;-1,6555469953775037;7;-1,3686627826744506;0,999539230676750;1,27504702043930052
208;2019;34;Not Male;6;17,0;Rural;1;7;2;3;3;3;3;3;3;3;3;3;3;3;3;5;1;1;3,660081744171439;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-15,555469953775038;-1,5555469953775038;7;-1,3686627826744506;0,999539230676750;1,27504702043930052
209;2018;72;NA;7;14,0;Not Rural;1;6;4;4;4;3;3;3;1;2;2;3;3;4;3;5;1;1;0,213406363092857;Somewhat negative;Neither negative nor positive;Neither negative nor positive;Somewhat negative;Neither negative nor positive;Very positive;Somewhat threatening;Not very threatening;Not very threatening;Somewhat threatening;Not threatening at all;2;22,444530046224962;2,2444530046224962;6;-0,4705417638492133;1,598238725963189;0,85231911075218802
209;2019;73;Male;7;11,0;Not Rural;1;6;4;3;3;3;NA;2;1;4;2;3;4;4;4;5;1;1;0,213406363092857;Neither negative nor positive;Neither negative nor positive;NA;Neither negative nor positive;Somewhat positive;Very positive;Somewhat threatening;Not very threatening;Not threatening at all;Not threatening at all;Not threatening at all;1;23,444530046224962;2,3444530046224963;6;-0,4705417638492133;1,598238725963189;0,85231911075218802
210;2018;66;Male;7;15,0;Not Rural;1;5;5;5;5;5;5;5;1;1;1;2;3;1;4;5;1;1;1,101497155427377;Very Negative;Very Negative;Very Negative;Very Negative;Very Negative;Very positive;Very threatening;Somewhat threatening;Not very threatening;Very threatening;Very threatening;1;16,444530046224962;1,6444530046224961;5;-0,0214812544365946;1,598238725963189;0,42959120106507537
210;2019;67;Male;7;15,0;Not Rural;1;5;7;4;4;4;4;4;2;2;2;3;3;2;NA;5;1;1;1,101497155427377;Somewhat negative;Somewhat negative;Somewhat negative;Somewhat negative;Somewhat negative;Somewhat positive;Somewhat threatening;Not very threatening;Not very threatening;Somewhat threatening;Somewhat threatening;NA;17,444530046224962;1,7444530046224962;5;0,8766397643886427;1,598238725963189;0,42959120106507537
211;2018;41;Male;5;16,0;Not Rural;1;6;4;3;4;3;3;4;2;3;2;3;3;2;3;4;1;0;0,985462745865069;Somewhat negative;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat negative;Somewhat positive;Somewhat threatening;Not very threatening;Not very threatening;Not very threatening;Somewhat threatening;2;-8,555469953775038;-0,8555469953775038;6;-0,4705417638492133;0,400839735390310;0,85231911075218802
211;2019;42;Male;5;17,0;Not Rural;1;6;3;3;3;3;3;3;3;4;4;4;4;4;4;5;1;0;0,985462745865069;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-7,555469953775038;-0,7555469953775038;6;-0,9196022732618320;0,400839735390310;0,85231911075218802
212;2018;52;Not Male;5;19,0;Rural;1;7;4;3;3;3;3;3;3;4;4;4;4;4;4;4;1;1;3,718186981185597;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;2,444530046224962;0,2444530046224962;7;-0,4705417638492133;0,400839735390310;1,27504702043930052
212;2019;53;Not Male;4;20,0;Not Rural;1;7;3;2;2;2;2;2;2;4;4;4;4;4;4;4;1;1;3,718186981185597;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;3,444530046224962;0,3444530046224962;7;-0,9196022732618320;-0,197859759896129;1,27504702043930052
213;2018;34;Male;7;19,0;Not Rural;1;7;3;3;3;3;3;3;3;4;4;4;4;4;4;5;1;1;4,726922950404942;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-15,555469953775038;-1,5555469953775038;7;-0,9196022732618320;1,598238725963189;1,27504702043930052
213;2019;35;Male;7;20,0;Not Rural;1;7;3;2;2;2;2;2;2;4;4;4;4;4;4;5;1;1;4,726922950404942;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-14,555469953775038;-1,4555469953775038;7;-0,9196022732618320;1,598238725963189;1,27504702043930052
214;2018;45;Male;6;NA;Not Rural;1;5;NA;3;3;3;3;3;3;4;4;4;4;4;4;4;1;1;2,698488294337721;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-4,555469953775038;-0,4555469953775038;5;NA;0,999539230676750;0,42959120106507537
214;2019;46;Male;5;13,0;Not Rural;NA;5;NA;3;3;3;3;3;3;4;4;4;4;4;4;2;1;1;2,698488294337721;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-3,555469953775038;-0,3555469953775038;5;NA;0,400839735390310;0,42959120106507537
215;2018;55;Not Male;3;18,0;Rural;1;6;5;1;1;1;1;1;1;4;4;4;4;4;4;3;1;0;2,012684429238304;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;5,444530046224962;0,5444530046224962;6;-0,0214812544365946;-0,796559255182569;0,85231911075218802
215;2019;56;Not Male;3;18,0;Rural;1;6;7;1;1;1;1;1;1;4;4;4;4;4;4;4;1;0;2,012684429238304;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;6,444530046224962;0,6444530046224962;6;0,8766397643886427;-0,796559255182569;0,85231911075218802
216;2018;58;Male;5;NA;Rural;1;5;7;3;3;3;3;3;3;3;3;3;3;3;3;4;1;0;2,168995207726540;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;8,444530046224962;0,8444530046224962;5;0,8766397643886427;0,400839735390310;0,42959120106507537
216;2019;59;Male;4;13,0;Rural;1;5;7;2;2;2;2;NA;2;3;3;3;3;3;3;5;1;0;2,168995207726540;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;NA;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;9,444530046224962;0,9444530046224962;5;0,8766397643886427;-0,197859759896129;0,42959120106507537
217;2018;33;Not Male;6;20,0;Not Rural;1;5;NA;3;3;3;3;3;2;2;2;3;4;NA;NA;4;1;1;2,136993537521351;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Somewhat threatening;Not very threatening;Not threatening at all;Somewhat threatening;NA;NA;-16,555469953775038;-1,6555469953775037;5;NA;0,999539230676750;0,42959120106507537
217;2019;34;Not Male;6;20,0;Rural;1;3;NA;4;4;3;2;3;2;2;2;4;4;NA;4;4;1;1;2,136993537521351;Somewhat negative;Neither negative nor positive;Somewhat positive;Somewhat negative;Neither negative nor positive;Somewhat positive;Somewhat threatening;Not threatening at all;Not threatening at all;Somewhat threatening;NA;1;-15,555469953775038;-1,5555469953775038;3;NA;0,999539230676750;-0,41586461830914989
218;2018;27;Not Male;NA;14,0;Rural;1;6;7;1;3;3;3;3;3;4;2;4;4;4;4;2;1;0;1,608221129626290;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Very positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-22,555469953775038;-2,2555469953775038;6;0,8766397643886427;NA;0,85231911075218802
218;2019;28;Not Male;NA;16,0;Rural;1;6;NA;1;3;3;3;NA;3;4;2;3;3;NA;3;2;1;0;1,608221129626290;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Very positive;NA;Neither negative nor positive;Somewhat threatening;Not very threatening;Not very threatening;Not threatening at all;NA;2;-21,555469953775038;-2,1555469953775037;6;NA;NA;0,85231911075218802
219;2018;54;Male;7;12,0;Rural;1;4;6;3;3;3;3;3;3;4;4;4;4;4;4;5;1;1;0,918679996558286;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;4,444530046224962;0,4444530046224962;4;0,4275792549760240;1,598238725963189;0,00686329137796273
219;2019;55;Male;7;13,0;Rural;1;4;7;3;3;3;3;3;3;4;4;4;4;4;4;5;1;1;0,918679996558286;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;5,444530046224962;0,5444530046224962;4;0,8766397643886427;1,598238725963189;0,00686329137796273
220;2018;61;Not Male;1;11,0;NA;1;0;NA;1;NA;NA;NA;NA;5;4;NA;NA;NA;NA;2;2;1;0;0,382011574085036;NA;NA;NA;Very positive;NA;Very Negative;NA;NA;NA;Not threatening at all;NA;3;11,444530046224962;1,1444530046224961;0;NA;-1,993958245755448;-1,68404834737048770
220;2019;62;Not Male;1;14,0;Rural;1;1;NA;2;3;3;3;3;4;4;3;2;2;2;1;2;1;0;0,382011574085036;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Somewhat negative;Not very threatening;Somewhat threatening;Somewhat threatening;Not threatening at all;Somewhat threatening;4;12,444530046224962;1,2444530046224962;1;NA;-1,993958245755448;-1,26132043768337510
221;2018;60;Male;4;14,0;Rural;1;2;3;2;2;2;2;2;2;3;2;3;3;3;3;4;1;0;0,535839652805367;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;10,444530046224962;1,0444530046224962;2;-0,9196022732618320;-0,197859759896129;-0,83859252799626249
221;2019;61;Male;4;15,0;Rural;NA;2;4;2;3;3;3;3;3;3;2;3;4;3;3;4;1;0;0,535839652805367;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not very threatening;Not threatening at all;Not very threatening;Not very threatening;2;11,444530046224962;1,1444530046224961;2;-0,4705417638492133;-0,197859759896129;-0,83859252799626249
222;2018;55;Not Male;7;NA;Not Rural;1;0;5;3;3;3;3;3;1;NA;NA;NA;NA;NA;4;5;1;1;0,619117824146949;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Very positive;NA;NA;NA;NA;NA;1;5,444530046224962;0,5444530046224962;0;-0,0214812544365946;1,598238725963189;-1,68404834737048770
222;2019;56;NA;7;10,0;Rural;1;0;5;3;5;5;5;3;NA;NA;2;2;NA;NA;NA;3;1;1;0,619117824146949;Very Negative;Very Negative;Very Negative;Neither negative nor positive;Neither negative nor positive;NA;Somewhat threatening;Somewhat threatening;NA;NA;NA;NA;6,444530046224962;0,6444530046224962;0;-0,0214812544365946;1,598238725963189;-1,68404834737048770
